,ticker,cik,filing_type,period_end,file_name,url,success,,,,,
546,56868,56868,10-Q,3/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000056868_2016-03-31_10-Q_0001193125-16-592035_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000056868/000119312516592035/d180906d10q.htm,TRUE,,,,,
547,56868,56868,10-Q,9/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000056868_2015-09-30_10-Q_0001193125-15-378381_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000056868/000119312515378381/d51972d10q.htm,TRUE,,,,,
548,56868,56868,10-Q,6/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000056868_2015-06-30_10-Q_0001193125-15-276715_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000056868/000119312515276715/d34021d10q.htm,TRUE,,,,,
549,56868,56868,10-Q,3/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000056868_2015-03-31_10-Q_0001193125-15-187690_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000056868/000119312515187690/d922841d10q.htm,TRUE,,,,,
550,1368761,1368761,10-K,12/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2017-12-31_10-K_0001391609-18-000210_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000210/f10k_stsc123117.htm,TRUE,,,,,
551,1368761,1368761,10-K,12/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2016-12-31_10-K_0001391609-18-000149_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000149/f10k_stsc123116.htm,TRUE,,,,,
552,1368761,1368761,10-K,12/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2015-12-31_10-K_0001391609-18-000028_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000028/f10k_stsc12312015.htm,TRUE,,,,,
553,1368761,1368761,10-K,12/31/2014,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2014-12-31_10-K_0001391609-15-000064_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160915000064/f10k_start2015.htm,TRUE,,,,,
554,1368761,1368761,10-Q,9/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2018-09-30_10-Q_0001391609-18-000321_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000321/f10q_stsc093018.htm,TRUE,,,,,
555,1368761,1368761,10-Q,6/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2018-06-30_10-Q_0001391609-18-000249_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000249/f10q_stsc063018.htm,TRUE,,,,,
556,1368761,1368761,10-Q,3/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2018-03-31_10-Q_0001391609-18-000245_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000245/f10q_stsc033118.htm,TRUE,,,,,
557,1368761,1368761,10-Q,9/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2017-09-30_10-Q_0001391609-18-000167_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000167/f10q_stsc093017.htm,TRUE,,,,,
558,1368761,1368761,10-Q,3/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2017-03-31_10-Q_0001391609-18-000163_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000163/f10q_stsc03312017.htm,TRUE,,,,,
559,1368761,1368761,10-Q,6/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2017-06-30_10-Q_0001391609-18-000165_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000165/f10q_stsc063017.htm,TRUE,,,,,
560,1368761,1368761,10-Q,9/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2016-09-30_10-Q_0001391609-18-000078_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000078/f10q_stsc093016.htm,TRUE,,,,,
561,1368761,1368761,10-Q,6/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2016-06-30_10-Q_0001391609-18-000051_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000051/f10q_stsc063016.htm,TRUE,,,,,
562,1368761,1368761,10-Q,3/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2016-03-31_10-Q_0001391609-18-000044_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160918000044/f10q_stsc033116.htm,TRUE,,,,,
563,1368761,1368761,10-Q,9/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2015-09-30_10-Q_0001391609-15-000264_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160915000264/f10q_stsc93015.htm,TRUE,,,,,
564,1368761,1368761,10-Q,6/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2015-06-30_10-Q_0001391609-15-000194_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160915000194/f10q_stsc63015.htm,TRUE,,,,,
565,1368761,1368761,10-Q,3/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0001368761_2015-03-31_10-Q_0001391609-15-000120_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001368761/000139160915000120/f10q_stsc33115.htm,TRUE,,,,,
566,315852,315852,10-K,12/31/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2019-12-31_10-K_0001564590-20-007459_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459020007459/rrc-10k_20191231.htm,TRUE,,,,,
567,315852,315852,10-K,12/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2018-12-31_10-K_0001564590-19-004113_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459019004113/rrc-10k_20181231.htm,TRUE,,,,,
568,315852,315852,10-K,12/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2017-12-31_10-K_0001564590-18-003566_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459018003566/rrc-10k_20171231.htm,TRUE,,,,,
569,315852,315852,10-K,12/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2016-12-31_10-K_0001564590-17-002025_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459017002025/rrc-10k_20161231.htm,TRUE,,,,,
570,315852,315852,10-K,12/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2015-12-31_10-K_0001564590-16-013402_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459016013402/rrc-10k_20151231.htm,TRUE,,,,,
571,315852,315852,10-K,12/31/2014,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2014-12-31_10-K_0001564590-15-000899_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459015000899/rrc-10k_20141231.htm,TRUE,,,,,
572,315852,315852,10-Q,9/30/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2020-09-30_10-Q_0001564590-20-048934_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459020048934/rrc-10q_20200930.htm,TRUE,,,,,
573,315852,315852,10-Q,6/30/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2020-06-30_10-Q_0001564590-20-035563_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459020035563/rrc-10q_20200630.htm,TRUE,,,,,
574,315852,315852,10-Q,3/31/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2020-03-31_10-Q_0001564590-20-020270_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459020020270/rrc-10q_20200331.htm,TRUE,,,,,
575,315852,315852,10-Q,9/30/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2019-09-30_10-Q_0001564590-19-037574_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459019037574/rrc-10q_20190930.htm,TRUE,,,,,
576,315852,315852,10-Q,6/30/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2019-06-30_10-Q_0001564590-19-026156_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459019026156/rrc-10q_20190630.htm,TRUE,,,,,
577,315852,315852,10-Q,3/31/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2019-03-31_10-Q_0001564590-19-012316_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459019012316/rrc-10q_20190331.htm,TRUE,,,,,
578,315852,315852,10-Q,9/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2018-09-30_10-Q_0001564590-18-024787_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459018024787/rrc-10q_20180930.htm,TRUE,,,,,
579,315852,315852,10-Q,6/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2018-06-30_10-Q_0001564590-18-017909_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459018017909/rrc-10q_20180630.htm,TRUE,,,,,
580,315852,315852,10-Q,3/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2018-03-31_10-Q_0001564590-18-009081_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459018009081/rrc-10q_20180331.htm,TRUE,,,,,
581,315852,315852,10-Q,9/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2017-09-30_10-Q_0001564590-17-019883_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459017019883/rrc-10q_20170930.htm,TRUE,,,,,
582,315852,315852,10-Q,6/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2017-06-30_10-Q_0001564590-17-014676_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459017014676/rrc-10q_20170630.htm,TRUE,,,,,
583,315852,315852,10-Q,3/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2017-03-31_10-Q_0001564590-17-007018_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459017007018/rrc-10q_20170331.htm,TRUE,,,,,
584,315852,315852,10-Q,9/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2016-09-30_10-Q_0001564590-16-026099_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459016026099/rrc-10q_20160930.htm,TRUE,,,,,
585,315852,315852,10-Q,6/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2016-06-30_10-Q_0001564590-16-021544_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459016021544/rrc-10q_20160630.htm,TRUE,,,,,
586,315852,315852,10-Q,3/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2016-03-31_10-Q_0001564590-16-016979_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459016016979/rrc-10q_20160331.htm,TRUE,,,,,
587,315852,315852,10-Q,9/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2015-09-30_10-Q_0001564590-15-008760_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459015008760/rrc-10q_20150930.htm,TRUE,,,,,
588,315852,315852,10-Q,6/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2015-06-30_10-Q_0001564590-15-005721_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459015005721/rrc-10q_20150630.htm,TRUE,,,,,
589,315852,315852,10-Q,3/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000315852_2015-03-31_10-Q_0001564590-15-002936_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000315852/000156459015002936/rrc-10q_20150331.htm,TRUE,,,,,
590,101778,101778,10-K,12/31/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2019-12-31_10-K_0000101778-20-000023_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177820000023/mro-20191231x10k2019.htm,TRUE,,,,,
591,101778,101778,10-K,12/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2018-12-31_10-K_0000101778-19-000022_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177819000022/mro-20181231x10kq42018.htm,TRUE,,,,,
592,101778,101778,10-K,12/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2017-12-31_10-K_0000101778-18-000026_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177818000026/mro-20171231x10kq42017.htm,TRUE,,,,,
593,101778,101778,10-K,12/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2016-12-31_10-K_0000101778-17-000046_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177817000046/mro-20161231x10k.htm,TRUE,,,,,
594,101778,101778,10-K,12/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2015-12-31_10-K_0000101778-16-000047_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177816000047/mro-20151231x10k.htm,TRUE,,,,,
595,101778,101778,10-K,12/31/2014,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2014-12-31_10-K_0000101778-15-000007_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177815000007/mro-20141231x10k.htm,TRUE,,,,,
596,101778,101778,10-Q,9/30/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2020-09-30_10-Q_0000101778-20-000111_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177820000111/mro-20200930.htm,TRUE,,,,,
597,101778,101778,10-Q,6/30/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2020-06-30_10-Q_0000101778-20-000103_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177820000103/mro-20200630.htm,TRUE,,,,,
598,101778,101778,10-Q,3/31/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2020-03-31_10-Q_0000101778-20-000081_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177820000081/mro-2020331x10q.htm,TRUE,,,,,
599,101778,101778,10-Q,9/30/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2019-09-30_10-Q_0000101778-19-000113_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177819000113/mro-20190930x10q.htm,TRUE,,,,,
600,101778,101778,10-Q,6/30/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2019-06-30_10-Q_0000101778-19-000093_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177819000093/mro-20190630x10q.htm,TRUE,,,,,
601,101778,101778,10-Q,3/31/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2019-03-31_10-Q_0000101778-19-000070_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177819000070/mro-20190331x10q.htm,TRUE,,,,,
602,101778,101778,10-Q,9/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2018-09-30_10-Q_0000101778-18-000118_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177818000118/mro-20180930x10q.htm,TRUE,,,,,
603,101778,101778,10-Q,6/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2018-06-30_10-Q_0000101778-18-000107_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177818000107/mro-20180630x10q.htm,TRUE,,,,,
604,101778,101778,10-Q,3/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2018-03-31_10-Q_0000101778-18-000091_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177818000091/mro-20180331x10q.htm,TRUE,,,,,
605,101778,101778,10-Q,9/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2017-09-30_10-Q_0000101778-17-000121_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177817000121/mro-20170930x10q.htm,TRUE,,,,,
606,101778,101778,10-Q,6/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2017-06-30_10-Q_0000101778-17-000108_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177817000108/mro-20170630x10q.htm,TRUE,,,,,
607,101778,101778,10-Q,3/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2017-03-31_10-Q_0000101778-17-000078_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177817000078/mro-20170331x10q.htm,TRUE,,,,,
608,101778,101778,10-Q,9/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2016-09-30_10-Q_0000101778-16-000103_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177816000103/mro-20160930x10q.htm,TRUE,,,,,
609,101778,101778,10-Q,6/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2016-06-30_10-Q_0000101778-16-000079_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177816000079/mro-20160630x10q.htm,TRUE,,,,,
610,101778,101778,10-Q,3/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2016-03-31_10-Q_0000101778-16-000067_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177816000067/mro-20160331x10q.htm,TRUE,,,,,
611,101778,101778,10-Q,9/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2015-09-30_10-Q_0000101778-15-000038_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177815000038/mro-20150930x10q.htm,TRUE,,,,,
612,101778,101778,10-Q,6/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2015-06-30_10-Q_0000101778-15-000026_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177815000026/mro-20150630x10q.htm,TRUE,,,,,
613,101778,101778,10-Q,3/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000101778_2015-03-31_10-Q_0000101778-15-000016_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000101778/000010177815000016/mro-20150331x10q.htm,TRUE,,,,,
614,62362,62362,10-K,6/30/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2020-06-30_10-K_0001193125-20-256699_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312520256699/d87946d10k.htm,TRUE,,,,,
615,62362,62362,10-K,6/30/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2019-06-30_10-K_0001193125-19-235293_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312519235293/d768354d10k.htm,TRUE,,,,,
616,62362,62362,10-K,6/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2018-06-30_10-K_0001193125-18-286914_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312518286914/d603712d10k.htm,TRUE,,,,,
617,62362,62362,10-K,6/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2017-06-30_10-K_0001193125-17-297298_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312517297298/d460861d10k.htm,TRUE,,,,,
618,62362,62362,10-K,6/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2016-06-30_10-K_0001193125-16-718322_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312516718322/d260739d10k.htm,TRUE,,,,,
619,62362,62362,10-K,6/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2015-06-30_10-K_0001193125-15-329160_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312515329160/d55465d10k.htm,TRUE,,,,,
620,62362,62362,10-Q,9/30/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2020-09-30_10-Q_0001193125-20-294326_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312520294326/d15782d10q.htm,TRUE,,,,,
621,62362,62362,10-Q,3/31/2020,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2020-03-31_10-Q_0001193125-20-143921_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312520143921/d927807d10q.htm,TRUE,,,,,
622,62362,62362,10-Q,12/31/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2019-12-31_10-Q_0001193125-20-030902_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312520030902/d827902d10q.htm,TRUE,,,,,
623,62362,62362,10-Q,9/30/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2019-09-30_10-Q_0001193125-19-291988_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312519291988/d834910d10q.htm,TRUE,,,,,
624,62362,62362,10-Q,3/31/2019,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2019-03-31_10-Q_0001193125-19-147656_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312519147656/d748195d10q.htm,TRUE,,,,,
625,62362,62362,10-Q,12/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2018-12-31_10-Q_0001193125-19-033480_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312519033480/d702912d10q.htm,TRUE,,,,,
626,62362,62362,10-Q,9/30/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2018-09-30_10-Q_0001193125-18-319185_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312518319185/d648320d10q.htm,TRUE,,,,,
627,62362,62362,10-Q,3/31/2018,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2018-03-31_10-Q_0001193125-18-164161_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312518164161/d586308d10q.htm,TRUE,,,,,
628,62362,62362,10-Q,12/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2017-12-31_10-Q_0001193125-18-045283_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312518045283/d537619d10q.htm,TRUE,,,,,
629,62362,62362,10-Q,9/30/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2017-09-30_10-Q_0001193125-17-342161_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312517342161/d490813d10q.htm,TRUE,,,,,
630,62362,62362,10-Q,3/31/2017,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2017-03-31_10-Q_0001193125-17-168194_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312517168194/d376143d10q.htm,TRUE,,,,,
631,62362,62362,10-Q,12/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2016-12-31_10-Q_0001193125-17-042399_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312517042399/d319240d10q.htm,TRUE,,,,,
632,62362,62362,10-Q,9/30/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2016-09-30_10-Q_0001193125-16-767329_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312516767329/d290308d10q.htm,TRUE,,,,,
633,62362,62362,10-Q,3/31/2016,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2016-03-31_10-Q_0001193125-16-591539_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312516591539/d164978d10q.htm,TRUE,,,,,
634,62362,62362,10-Q,12/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2015-12-31_10-Q_0001193125-16-464332_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312516464332/d131785d10q.htm,TRUE,,,,,
635,62362,62362,10-Q,9/30/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2015-09-30_10-Q_0001193125-15-378089_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312515378089/d65288d10q.htm,TRUE,,,,,
636,62362,62362,10-Q,3/31/2015,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2015-03-31_10-Q_0001193125-15-187813_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000119312515187813/d925453d10q.htm,TRUE,,,,,
637,62362,62362,10-Q,12/31/2014,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000062362_2014-12-31_10-Q_0000950123-15-002558_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000062362/000095012315002558/d876936d10q.htm,TRUE,,,,,
